M13-1	M13-7	M13-16	M13-18	M13-23	M13-25	M13-30	M13-33	M13-35	M13-40	M13-43	M13-45	M13-47	M13-49	UC179	UC21	UC397	UC264	UC220	UC51	UC222	UC13	UC30	UC99	UC95	UC338	UC100	UC54	UC56	UC384	UC43	UC98	UC50	UC129	UC77	UC357
ENSG00000018189	1306.33	1387.25	1427.66	1415.08	1137	1369.04	1299.02	1870.95	1773.09	1391.47	1419.31	1483.15	1155.02	1404.12	1932.84	1479.33	1540.32	1462.18	1148.4	1285.47	1539.32	1485.73	1494.34	1253.97	1478.54	1297.21	1300.44	1445.07	1381.1	1327.78	1651.28	1437.75	1438.86	1426.84	1379.85	1426.06
ENSG00000018236	428.59	472.22	519.11	347.45	437.76	531.78	462.74	464.14	403.19	406.01	394.49	353.22	341.96	316.09	519.82	569.54	516.55	437.82	356.24	456.91	488.42	353.38	349.2	383.6	556.8	540.47	399.48	601.71	322.79	308.63	264.02	423.71	240.51	393.19	436.47	530.69
ENSG00000018280	50.35	50.19	33.31	43.76	63.23	46.36	85.62	57	74.39	44.01	59.93	91.15	64.17	54.17	61.19	62.61	87.51	40.67	49.69	144.39	49.74	81.01	49.07	36.55	28.41	40.43	114.3	40.21	18.18	74.7	28.27	58.46	92.54	38.95	47.12	60.72
ENSG00000018408	1765.76	1942.06	2247.82	1950.16	1872.99	2105.21	1721.16	2139.76	1872.2	2115.1	1761.01	2583.49	1846.29	2352.4	2528.93	2022.04	1825.29	2109.86	1995.12	1971.44	1944.23	2043.34	2225.05	2555.98	2063.96	1809.52	1790.98	1760.71	1677.66	2176.77	1832.63	2050.75	2186.03	2281.27	1875.1	2137.67
ENSG00000018510	1711.82	1706.01	1457.55	1877.66	1714.01	1754.35	2020.41	1659.53	1671.48	1604.79	1830.4	1713	1780.09	1819.81	1576.95	1682.22	1636.11	1661.39	1743.2	1781.63	1845.7	1914.1	1596.39	1861.42	1607.44	1671.83	1768.79	1808.34	1669.26	1886.86	1698.87	1713.87	1709.66	1622.74	1793.49	1825.58
ENSG00000018610	785.26	678.75	706.78	625.62	728.25	701.99	751.64	678.76	602.04	676.54	665.24	610.11	458.89	488.22	622.7	616.95	746.26	741.95	788.38	822.05	665.6	708.97	377.55	680.82	602.91	594.07	650	645.42	671.48	627.04	655.67	653.38	340.66	760.97	682.93	595.28
ENSG00000018625	53044.32	55518.1	59953.53	50742.5	49296.2	51152.29	55047.94	47269.93	58873.7	57271.38	57898.14	49737.65	53219.88	48829.49	51546.67	59719.29	47730.06	58677.42	51275.59	53240.24	42221.55	49008.01	53000.47	55119.31	55926.9	60551.2	53538.09	53530.76	51262.71	50407.52	42615.08	53318.43	57385.01	54901.64	51640.39	60287.62
ENSG00000018699	532.44	516.95	458.07	518.7	575.64	477.22	517.74	468.48	561.12	538.04	551.42	537.7	513.26	484.09	503.15	550.33	535.79	466.92	492.78	549.53	541.91	516.18	543.28	555.64	511.59	583.09	470.08	533.44	453.85	563.28	502.01	512.75	449.26	493.23	525.3	507.5
ENSG00000018869	61.18	91.89	55.31	60.54	76.59	66.73	85.25	88.5	113.89	103.27	94.22	81.55	83.47	107.83	106.71	82.86	79.13	55.07	97.93	71.37	63.02	91.24	81.99	92.76	58.3	89.47	90.71	94.17	96.06	70.5	88.47	83.81	86.08	101.66	87.44	95.62
ENSG00000019102	41.58	34.04	40.02	46.1	46.49	34.45	29.43	46.23	37.17	43.41	24.08	29.45	32.29	27.2	36.35	29.51	30.36	55.06	17.65	23.14	36.59	39.32	44.21	32.62	49.94	33.2	22.16	38.02	58.23	14.96	42.13	35.56	39.16	36.39	37.11	29.8
ENSG00000019144	4064.49	3236.94	3057.46	3172.66	3234.14	2679.02	3712.14	3563.38	3580.66	2751.46	3135.01	3391.1	3115.57	3750.07	3795.86	2949.15	3699.21	3423.53	2809.72	3594.23	3256.16	3204.29	3420.94	2884.2	3228.35	2414.73	3444.09	3445.97	3601.76	3881.91	2839.49	3252.92	3271.67	3121.23	3261.17	3317.22
ENSG00000019485	368.77	332.1	330.18	410.55	335.6	430.06	314.4	317.4	379.95	306.09	324.23	264.23	365.41	336.4	259.59	374.45	387.71	347.17	348.08	342.53	370.62	347.4	332	283.3	365.14	346.03	297	283.97	304.25	373.38	301.6	340.88	352.27	399.33	345.48	396.63
ENSG00000019549	474.79	421.78	467.65	484.08	435.57	556.18	407.7	504.9	389.22	331.24	450.49	381.03	283.46	487.71	413.35	458.92	389.24	479.14	440.69	377.67	593	512.04	435.96	398.32	397.24	330.95	373.8	521.81	389.55	515.71	433.67	431.18	325.82	355.53	431.39	279.24
ENSG00000019582	17805.23	18968.88	18022.47	15991.26	16604.6	23408.87	18866.82	16757.47	19658.09	19877.49	14191.87	16747.6	18278.4	22525.04	16056.72	22584.51	17597.24	17294.35	23149.01	15454.74	18461.08	16233.45	16529.63	17739.25	17872.75	16590.92	19912.07	17002.01	21959.3	20294.18	12117.32	18242.28	18562.26	19519.7	19081.93	18699.47
ENSG00000019991	147.11	164.68	246.18	136.52	137.39	206.64	196.32	243.22	152.76	252.61	143.75	235.62	153.81	164.33	295.85	188.69	251.9	225.83	104.34	151.84	140.84	208.94	256.66	193.07	158.78	168.86	199.12	144.68	194.33	154.33	160.15	193.22	285.35	144.78	166.78	186.13
ENSG00000019995	1225.71	1356.22	1186.01	1395.59	1426.48	1177.02	1286.06	1187.86	1355.71	1180.64	1415.31	1477.2	1511.21	1376.07	1105.25	1319.58	1176.32	1397.72	1630.72	1284.07	1178.67	1034.51	1584.85	1291.55	1021.23	1173.72	1324.08	1301	1937.51	1478.48	1213.61	1302.16	1276.84	1111.32	1371.32	1219.02
ENSG00000020129	691.26	565.26	589.93	671.19	653.68	644.9	588.39	483.58	496.96	557.4	680.61	705.55	646.88	464.93	512.56	538.83	610.21	572.02	473.98	696.6	551.61	679.4	634.15	827.65	747.01	524.86	591.91	639.37	498.24	543	615.94	604.62	668.51	626.65	597.74	617.67
ENSG00000020181	1290.13	1304.68	1069.55	1433.43	1152.64	1280.17	1406.42	1153.48	1354.43	975.26	1407.94	1213.64	1334.47	1517.96	1132.29	1281.91	1384.77	1300.49	1379.41	1518.65	1328	1116.52	1078.54	1179.65	1178.72	1423.81	1067.33	1709.16	1163.69	1343.3	1054.6	1253.01	1104.27	1551.72	1313.16	1110.7
ENSG00000020256	298.78	271.02	276.93	297.73	220.69	306.84	346.58	261.76	282.24	267.01	274.71	324.87	265.16	306.61	275.63	372.6	295	293.16	260.4	333.35	277.5	277.93	301.89	313.07	359.32	313.32	261.41	250.44	300.72	246.67	283.5	283.85	292.9	282.28	282.41	229.14
ENSG00000020426	1396.79	1386.53	1595.42	1351.83	1377.43	1204.18	1427.68	1345.92	1288.72	1656.83	1207.4	1389.2	1685.87	1367.54	1421.1	1201.1	1252.7	1195.03	1512.9	1544.85	1539.07	1546.45	1554.9	1333.4	1458.61	1261.82	1556.72	1309.9	1285.73	1485.47	1330.48	1399.38	1257.67	1337.72	1293.69	1468.57
ENSG00000020577	5974.72	5246.37	6510.64	6142.45	5059.34	4867.15	7632.21	5940.73	6548.03	5377.86	5087.92	6339.54	5434.01	6971.44	5792.62	5380.98	6430.45	5276.08	4873.16	7429.2	5178.89	5171.02	7413.37	5248.68	6264.3	5245.61	6689.91	4405.35	6228.85	6475.08	5999.04	5802.42	7339.17	5114.83	5255.36	5139.7
ENSG00000020633	113.88	74.71	57.02	65.13	59.63	74.99	87.55	30.64	80.08	66.59	79.28	114.2	23.83	94.74	91.32	80.33	57.52	68.86	76.89	55.77	89.86	53.01	64.16	69.54	91.54	78.23	54.47	71.06	78.45	71.13	46.5	71.21	73.07	110.25	73.39	85.05
ENSG00000020922	785.67	931.93	998.38	966.43	932.74	880.39	896.71	915.29	929.96	1030.21	892.2	1024.01	913.57	1002.31	947.11	803.66	864.44	982	840.56	869.71	825.2	981.65	1113.46	1102.61	1035.25	955.32	855.53	944.67	910.47	875.86	933.65	940.55	873.42	919.03	913.71	1069.51
ENSG00000021300	92.45	145.71	234.7	114.06	144.02	144.74	141.34	145.81	44.15	66.92	153.82	161.09	126.8	34.08	134.94	206.14	110.78	127.03	159.05	136.13	115.25	157.39	106.55	92.97	98.36	115.05	179.69	26.51	150.21	132.08	135.4	130.04	97.82	82.45	109.19	226.63
ENSG00000021355	1453.61	1389.38	1189.4	1350	1559.48	1261.91	1382.42	1278.51	1564.08	1532.15	1389.32	1406.88	1204.79	1771.61	1229.29	1243.11	1236.78	1285.26	1400.22	1494.51	1215.38	1225.4	1502.88	1988.29	1712.13	1546.88	1474.23	1159.49	1250.25	1500.84	1644.39	1408.78	1398.21	1262.46	1456.02	1381.35
ENSG00000021574	834.25	908.02	892.2	968.1	908.78	969.85	809.93	842.26	825.52	824.15	775.49	1016.85	906.41	897.5	823.77	822.17	803.64	941.26	965.18	839.25	928.75	1011.53	843.03	1048.03	934.82	920.45	851.71	943.31	789.18	843.9	959.71	897.03	774.83	884.73	919.87	887.98
ENSG00000021645	71.21	55.56	63.38	35.29	93.25	39.38	24.04	71.54	9.94	47.79	38.44	27.36	60.48	21.98	88.43	52.91	37.24	38.01	53.17	49.22	47.39	40.31	37.97	54.96	58.65	13.06	53.58	64.08	54.63	37.17	44.79	48.33	23.64	55.02	47.92	76.27
ENSG00000021762	750.07	692.85	665.67	710.44	768.54	721.9	735.04	591.22	734.78	589.21	884.47	613.5	506.55	612.35	619.52	668.36	656.16	620.16	610.85	710.35	653.84	743.36	676.58	839.27	624.64	630.22	595.26	685.57	725.88	623.69	619.75	673.23	652.04	727.13	683.38	688.99
ENSG00000021776	969.02	839.98	835.98	904.6	770.88	952.45	886.06	868.16	979.74	909.13	806.89	882.93	832.38	967.45	848.2	853.89	917.17	944.54	873.3	886.34	830.18	829.4	921.6	880.61	997.16	846.11	910.35	802.78	845.62	907.38	870.92	885.11	1006.16	890.09	883.14	844.49
ENSG00000021826	34.04	37.2	56.55	29.65	35.15	8.04	29.48	41.18	56.06	31.9	31.66	65.67	20.61	40.89	35.02	59.03	12.3	43.47	14.25	40.47	42.53	30.95	28.07	47.05	64.34	36.79	31.1	35.73	48.8	39.65	58.61	36.41	28.97	31.86	31.92	14.1
ENSG00000022267	411085.8	341955.42	372002.36	328187.57	314836.89	310746.7	295281.69	282261.44	337542.53	278900.68	288857.61	319795.27	333314.45	335590.85	276549.01	339040.53	295369.1	374832.34	364373.86	309783.19	298421.46	323174.92	379257.92	305306.86	354375.44	291477.89	322740.44	265531.37	372504.69	343540.77	290262.3	320099.6	255335.34	281543.14	322661.99	307864.56
ENSG00000022277	2930.62	2983.64	2823.67	2825.17	2855.33	2830.2	2804.75	2782.12	2865.93	2548.46	2585.15	2537.72	2813.15	2967.87	2918.25	2754.46	2575.1	2795.39	3358.01	2707.11	2818.61	2788.97	2661.54	2820.68	2545.63	2971.02	2897.74	2820.34	2563.22	2928.35	2689.75	2793.59	2428.08	2647.56	2885.97	2946.12
ENSG00000022567	246.92	184.92	130	236.18	211.08	261.88	252.02	210.2	148.6	220.18	228.3	248.31	167.98	183.9	198.47	223.57	210.86	234.48	241.23	247.62	206.57	196.97	185.86	255	225.16	182.41	215.42	167.47	184.27	225.44	232.68	211.58	206.29	212.86	225.16	210.98
ENSG00000022840	13491.3	13233.48	12196	12385.62	12081.88	12409.96	11615.62	12181.41	12827.46	12030.28	12450.13	13006.13	13721.37	12629.93	13577.91	11960.88	11398.2	12577.61	14145.9	11434.94	11817.29	13251.11	12982.58	13857.58	12381.69	12334.58	13461.88	13411.91	12349.65	12082.4	12985.38	12672.42	12515.16	12046.02	13011.13	12696.06
ENSG00000022976	445.52	449.93	451.66	423.57	506.27	463.74	482.04	452.49	498.81	475.56	411.06	431.54	427.19	439.53	492.25	511.25	478.1	436.3	387.93	464.26	550.75	411.3	407.82	417.51	443.41	550.46	466.91	439.21	360.58	490.13	371.89	453.32	546.24	403.77	450.54	479.51
ENSG00000023041	1020.12	938.67	908.48	906.65	972.05	766.09	1069.45	910.2	897.73	907.81	876.83	798.44	873.21	958.82	941.2	911.39	831.27	959.68	865.4	945.23	811.59	967.27	853.96	890.36	906.19	1001.48	944.74	945.52	955.7	804.75	996.13	901.25	922.05	881.06	919.97	837.72
ENSG00000023171	993.75	895.81	844.83	453	966.34	660.83	863.01	692.96	733.61	825.14	531.45	752.38	513.7	1411.05	752.08	770.05	639.64	938.8	702.8	475.2	591.83	655.91	841.77	805.9	1060.87	896.22	932.12	698.62	1097.12	723.71	693.47	779.07	765.3	714.32	840.48	864.1
ENSG00000023191	3623.13	3579.33	3169.75	3766.33	3797.93	3432.23	3890.63	3513.21	3853.32	3381.49	3431.12	3787.77	3758.51	3489.23	3248.74	3625.03	3541.15	3208.78	3780.91	3969.43	3757.07	3163.16	3448.34	3436.43	3789.94	3405.73	3824.28	4039.98	3944.76	3667.48	3634.82	3559.96	3333.73	3542.92	3712.82	3554.36
ENSG00000023228	17693.66	14838.62	15727.02	18483.02	16137.45	16361.54	16751.89	18616.33	15041.92	16523.15	18850.59	18348.52	16630.74	14534.33	17956.68	15238.2	17238.31	17279.68	14469.12	20964.29	18887.26	17721.86	19231.16	13595.22	18030.47	14379.79	17982.88	17020.84	13445.44	16138.11	18815.14	16874.07	18353.38	15789.82	15517.78	15028.34
ENSG00000023287	3928.74	3424.23	3377.96	3395.89	3886.89	3467.54	3515.52	3345.74	3166.92	4212.82	3755.1	3900.29	3578.73	3527.94	3358.08	3642.06	3493.33	4156.29	3248.74	3468.38	3171.69	3507.07	3936.27	3493.11	3888.92	3534.36	3692.89	3424.29	3955.58	3500.38	3635.56	3618.67	4036.46	3570.98	3589.21	3377.51
ENSG00000023318	1303.36	1302.55	1173.64	1271.46	1423.06	1307.76	1247.09	1292.28	1236.63	1379.74	1214.55	1145.7	1371.42	1169.65	1304.66	1277.1	1164.89	1201.08	1378.95	1253.32	1345.38	1238.56	1271.04	1339.96	1327.28	1296.73	1362.73	1362.82	1244.59	1202.18	1299.16	1278.3	1195.57	1144.03	1324.5	1343.15
ENSG00000023330	3718.27	3583.66	3098.52	4009.51	3394.66	3627.37	3143.71	3704.71	4288.32	3052.27	4129.95	3233.67	3321.71	2950.99	3357.78	3363.82	3062.72	3474.35	3407.8	3780.16	3796.69	4285.52	3687.5	3412.4	3763	3406.12	3806.51	4183.58	2668.4	3068.11	4093.29	3544.98	3284.13	2977.33	3560.7	3289.65
ENSG00000023445	323.06	333.83	351.1	565.09	365.57	517.28	484.63	645.32	450.74	451.23	309.71	333.59	314.41	342.72	536.77	404.34	356.28	448.93	317.74	384.28	533.36	322.5	279.24	440.66	498.94	352.11	404.26	448.41	358.88	351.81	628.26	423.93	599.22	410.92	432.29	427.21
ENSG00000023516	1647.88	1582.79	1900.63	1611.38	1758.04	1809.7	1637.73	1770.16	1594.07	1342.11	1653.44	1517.94	1083.4	1779.24	1641.16	1560.26	1868.74	1775.45	1407.3	1631.06	1549.89	1687.35	1305.26	1437.88	1382.4	1353.93	1422.89	1388.65	1549.53	1882.01	1352.18	1614.57	1748.63	2090.81	1517.62	1797.39
ENSG00000023572	296.45	324.82	270.49	413.51	396.97	342.78	286.77	366.49	281.82	367.26	416.09	421.72	371.37	285.26	321.08	325.4	276.46	401.2	299.13	332.39	416.91	420.91	458.4	313.64	372.21	323.36	308.78	391.24	354.5	296.53	408.05	350.61	301.51	281.54	347.44	368.21
ENSG00000023608	248.19	253.05	241.46	286.23	246.49	281.78	224.57	299.46	269.92	266.26	252.21	343.48	247.88	302.02	324.43	260.31	303.94	337.09	270.43	344.87	289.53	233.04	329.68	199.6	310.02	341.14	256.11	229.5	187.85	208.95	280.49	274.39	290.44	297.08	255.07	264.41
ENSG00000023697	815.99	924.74	993.3	828.2	1042.86	827.91	787.83	895.7	914.84	902.71	800.65	953.25	853.96	892.34	971.62	855.8	770.64	816.45	852	803.94	957.38	957.79	932.69	880.17	850.5	836.1	867.51	889.23	914.72	873.29	788.25	884.9	853.53	915.24	849.16	1016.21
ENSG00000023734	4767.01	4778	4781.05	4855.04	4583.02	5068.69	4471.08	4723.42	4912.58	4305.61	4863.92	4707.59	4700.34	4567.74	4686.77	4683.88	4451.42	4575.77	5078.4	4626.49	4887.95	4468.22	4996.78	4858.46	4810.11	4600.66	5011.7	4722.63	4689.82	4592.45	4817.21	4743.21	4891.59	4346.96	4763.03	4700.89
ENSG00000023839	42.69	69.75	62.37	62.42	89.6	64.04	99.6	89.46	87.16	86.14	55.19	73.58	35.14	132.02	49.45	97.93	88.49	52.48	34.33	89.06	89.1	65.57	52.38	95.39	123.42	99.93	64.35	36.1	95.05	68.84	108.78	73.39	61.23	78.05	77.23	76.7
ENSG00000023892	84.21	100.45	121.16	100.11	113	109.02	114.67	110.23	135.98	119.47	88.28	73.95	97.04	93.38	98.15	91.58	144.02	81.5	66.05	125.19	96.83	80.15	100.5	107.48	149.2	101.49	99.67	118.38	104.17	94.2	91.61	103.1	103.35	120.46	100.29	107.66
ENSG00000023902	934.17	1095.81	1094.48	884.04	1038.96	1248.09	791.17	1227.73	912.28	1057.66	934.07	986.74	1186.91	1245.07	1064.73	1557.22	1166.9	1001.12	943.75	725.12	1088.35	1093.65	1031.63	1040.63	1294.39	1103.68	1083.28	1004.29	1021.1	1232.93	1187.45	1075.27	976.91	865.25	1109.1	1159.88
ENSG00000023909	1701.77	1648.37	1739.14	1344.12	1278.55	1709	1365.95	1619.34	1333.41	1688.7	1750	1942.53	1876.88	1317.2	2384.94	1768.15	1721.7	1534.53	1904.43	1591.93	1423.62	1962.76	1659.39	1935.18	1186.49	1378.81	1581.32	1552.66	1212.69	1689.52	1281.63	1642.53	1664.6	1818.62	1522.26	1620.04
ENSG00000024048	3856.43	3477.2	3637.91	3488.5	3726.61	3472.8	3351.37	3652.59	3786.99	3746.63	3846.52	3384.59	3438.83	3146.11	3537.14	3185.06	3810.34	3668.81	3116.56	3792.7	3598.5	3860.48	3678.08	3474.79	3599.47	3185.93	3753.19	3502.45	3524.18	3467.2	3606.29	3584.77	3837.01	3408.24	3482.32	3382.15
ENSG00000024422	6823.48	4960.22	4746.96	4792.55	5017.73	4885.47	4749.17	4769.97	4899.92	5105.97	5742.33	5600.17	4696.56	5173.09	5723.13	4742.9	5069.73	5487.8	4168.4	4921.81	5142.45	5005.25	5625.8	6288.45	6049.17	4346.58	4727.03	5860.34	4925.24	5043.63	4931.06	5125.79	5305.38	5165.59	5174.53	4246.35
ENSG00000024862	503.89	490.47	526.69	540.94	551.67	444.33	600.11	444.19	436.11	560.96	394.98	419.14	581.02	408.93	449.62	419.88	459.55	537.2	528.17	584.5	473.41	501.73	489.9	469.44	457.69	518.77	540.49	490.48	472.45	466.18	426.9	487.65	458.37	421.28	488.97	548.1
ENSG00000025039	5855.55	6258.02	6420.29	5519.29	6116.34	5371.31	6523.25	6459.5	5720.8	5305.48	6806.48	5800.42	5403.31	6066.35	7243.12	5628.26	5306.82	4906.73	5479.03	5247.12	6928.68	5894.41	4899.31	5479.27	5503.55	5623.18	5752.76	8035.26	6155.82	5837.62	5770.37	5918.96	6047.01	7079.4	5811.03	6286.64
ENSG00000025156	1887.12	2085.24	2152.14	1994.92	2210.82	1513.88	1840.19	1321.23	2000.76	1672.45	1872.84	1771.54	2373.89	1861.98	1109.67	2096.57	1706.55	1726.47	1877.12	1304.93	1787.46	2288.62	1663.15	2061.62	1568.18	2175.07	1565.05	1805.26	2025.1	2769.98	1785.59	1849.99	1585.07	1765.02	1961.69	2081.28
ENSG00000025293	2299.26	2366.64	2380.45	2101.65	2262.72	2324.78	2389.66	2121.63	2524.23	2572.92	2254.32	2330.77	2358.12	2482.25	2412.36	2221.15	2518.74	1919.54	2368.86	2171.9	2161.89	2234.49	2508.6	2589.66	2261.24	2450.77	2318.27	2375.9	2293.8	2423.12	2101.63	2329.14	2424.72	2478.11	2326.89	2346.67
ENSG00000025434	307.36	423.54	398.31	412.15	477.83	539.96	430.91	500.52	608.95	485.43	315.6	454.91	359.73	502.77	338.88	383.86	455.18	376.19	451.01	399.82	301.64	401.32	344.79	420.44	474.09	359.83	676.45	475.48	407.14	508.05	518.02	453.24	661.23	447.1	458.61	502.61
ENSG00000025708	352.2	408.39	218.3	550.71	513.13	753.15	462.82	476.96	351.34	320.22	459.52	544.79	363.24	350.09	327.52	528.1	533.22	330	483.58	468.25	468.74	653.16	390.29	457.57	399.85	283.97	453.57	514.39	452.47	319.86	502.5	441.47	364.56	519.54	497.6	497.72
ENSG00000025770	1016.19	1004.52	884.75	1034.99	1071.62	965.72	970.84	1031.02	1198.87	870.21	896.39	894.51	917.61	1043.78	973.94	955.15	987.22	875.7	1084.27	1044.5	1005.44	922.37	899.68	928.73	897.34	950.25	982.06	937.3	966.65	1050.9	975.36	973.49	939.34	1056.6	1001.63	1028.12
ENSG00000025772	522.76	471.39	524.72	573.91	581.14	546.23	573.87	481.6	493.38	466.83	521.39	442.81	460.7	367.88	389.64	470.61	569.79	489.75	439.79	581.04	503.74	529.79	516.55	503.29	469.37	443.85	502.72	412.19	562.73	478.44	505.88	495.48	526.72	449.14	497.35	507.35
ENSG00000025796	1934.14	2175.71	2091.11	1999.99	2158.08	2205.16	2174.53	2155.59	2058.84	1947.66	2096.65	1980.2	2037.83	2346.31	2067.25	2179.15	2099.3	1993.96	2247.59	1997.14	2149.36	1985.47	1977.85	2018.5	1972.37	2150.94	2216.5	2133.5	2121.34	2260.98	1988.46	2098.11	2039.04	2037.47	2136.14	2306.98
ENSG00000025800	3730.85	3790.53	3558.22	3730.18	4121.95	3795.52	4054.01	4091.6	4061.65	3911.85	3670.98	3837.58	3620.26	4313.4	3996.92	3754.88	3943.59	3820.37	3459.35	3841.85	3750.75	3764.07	3595.81	4051.17	3872.94	3776.03	4177.25	3897.6	3820.76	4075.77	3966.34	3882.37	4563.05	3743.4	3927.3	3947.68
ENSG00000026025	19131.12	17969.51	20023.18	12416.78	15671.53	14989.43	16103.34	17083.26	18434.71	17793.97	14513.91	12984.99	16002.62	15609.4	19175.03	18176.68	14430.82	14698.9	17764.96	13506.57	15353.09	14469.08	14357.48	17016.44	18368.07	17978.14	20520.68	14089.67	16957.04	15306.47	18419.96	16519.65	17941.67	13827.15	16564.47	16259.33
ENSG00000026103	389.37	323.44	394.16	580.31	408.62	272.84	423.84	570.78	411.68	215.08	294.99	253.23	293.9	304.67	456.7	409.25	320.72	407.87	383.9	412.15	435.88	197.73	342.42	261.88	312.6	294.89	235.43	289.92	390.64	516.76	564.5	356.79	302.81	322.38	357.95	330.62
ENSG00000026297	258.85	381.68	421.31	342.59	384.46	402.25	378.48	449.66	454.94	421.31	371.95	436.72	418.42	321.06	345.15	511.66	379.17	369.4	385.88	475.87	454.15	357.54	330.53	251.79	409.55	350.17	507.71	365.77	403.46	446.53	320.72	392.24	415.06	316.06	364.09	440.82
ENSG00000026508	4553.68	3709.34	3736.22	3053.07	3587.5	3840.17	3189.25	2805.89	2796.88	3948.45	3829.9	3583.73	4235.93	3678.27	3988.34	3263.85	3609.17	3158.81	3403.19	2417.78	3743.37	4291.73	4917.54	4039.16	3649.06	3297.09	3484.01	3865.93	3642.92	3464.66	2927.22	3606.18	3720.24	3292.24	3614.43	3585.05
ENSG00000026652	370.25	326.33	395.59	304.03	331.31	306.96	242.42	338.48	163.94	365.47	406.09	308.22	396.7	288.08	357.5	266.1	282.68	326.52	328.51	277.38	307.83	325.81	419.3	351.65	405.34	299.1	355.28	331.23	328.23	271.5	423.11	333.29	330.49	295.99	313.9	325.36
ENSG00000026950	705.08	1127.2	1351.86	1439.76	974.15	1507.28	1318.79	1185.13	1095.53	1062.46	1005.46	1382.9	973.13	1352.29	1034.42	984.54	909.39	1305.51	1505.17	1280.94	1123.33	1117.96	1089.29	1139.74	1009.96	1024.2	1086.18	1118.6	1423.8	820.69	1029.34	1169.79	1323.57	1668.47	1089.56	1262.21
ENSG00000027001	589.08	662.76	507.44	648.04	565.93	655.73	451.02	672.35	700.71	498.61	740.88	700.58	729.89	632.06	769.18	587.27	570.1	514.4	763.53	666.13	647.54	646.92	692.22	721.99	594.51	611.9	715.5	816.16	359.28	657.2	677.58	642.95	628.55	581.62	641.75	644.2
ENSG00000027075	1062.42	1029.65	1193.15	920.07	1152.38	1024.02	918.26	863.61	1078.1	1012.45	1069.61	1249.46	853.7	900.67	958.63	1017.72	979.74	1017.35	846.4	906.26	1128.13	1086.26	1065.6	1010.38	1031.43	977.34	969.45	1112.59	1042.13	1086.05	842.67	1018.28	1060.13	1052.88	971.89	955.82
ENSG00000027697	2284.24	2222.01	2219.18	2532.2	2414.64	2051.05	2061.09	2093.75	1985.71	1771.54	1975.02	2270.66	2639.5	2050.62	2051.75	2156.86	1866.46	2186.65	2202.52	2065.83	2118.34	2291.48	2700.19	2060	2262.47	1945.51	2225.33	2229.61	2248.59	2241.05	2173.61	2159.68	2051.66	1789.64	2179.03	2569.84
ENSG00000027847	571.26	489.54	496.97	506.48	505.71	409.92	483.44	490.37	525.17	509.1	456.26	539.1	500.18	400	492.5	436.75	461.87	514.7	482.07	520.7	497.57	425.92	481.97	505.82	642.11	480.68	499.89	492.64	514.13	460.65	549.57	489.71	415.24	478.72	498.65	508.83
ENSG00000028116	253.44	353.14	399.24	326.49	320.47	504.01	304.05	413.64	342.9	378.14	411.48	330.87	315.83	286.45	303.23	348.21	490.17	367.85	373.66	338.86	344.1	317.46	346.72	351.56	360.63	350.3	418.75	420.93	406	292.24	426.37	371.58	356.16	305.55	377.94	297.1
ENSG00000028137	920.36	994.6	1025.98	1123.94	862.69	1271.39	1047.63	957.94	967.18	993.66	981.97	957.68	1051.59	901.35	838.66	1070.69	1061.77	1019.98	1247.17	789.26	1113.1	894.23	1002.48	908.16	902.82	1198.16	1008.87	1022.82	1023.87	1077.87	1177.99	1015.26	1040.27	891.15	1076.86	844.53
ENSG00000028203	3488.54	3506.17	3511.63	3248.29	3702.93	3629.85	3358.57	3556.01	3113.94	3560.39	3350.36	3134.37	3550.27	3483.18	3366.58	3523.11	3460.76	3512.49	3757.67	3319.5	3191.62	3146.58	3280.69	3505.52	3374.36	3186.57	3758.13	3377.87	4015.75	3358.38	3512.3	3462.08	3546.91	3347.99	3549.47	3424.8
ENSG00000028277	87.78	113.41	90.52	76.74	122.93	123.36	107.66	133.09	54.9	66.78	96.95	128.6	116.97	123.86	124.25	114.27	145.04	101.95	111.03	98.1	97.07	85.41	71.42	124.02	64.66	84.11	125.28	100.16	159.68	94.96	99.63	104.6	115.3	95.73	118.34	127.22
ENSG00000028310	1082.38	1064.5	977.22	1015.57	951.14	975.12	1232.71	958.73	1181.86	915.99	1021.77	973.78	971.53	1110.94	1024.26	1082.34	1028.4	948.3	979.38	1003.31	990.12	1098.82	989.38	940.88	983.69	1116.72	1053.84	1059.2	1007.98	1034.43	925.38	1014.78	1031.14	1027.62	1038.12	1116.87
ENSG00000028528	3916.22	3961.14	3880.7	3869.49	4019.58	3669.26	4451.93	4068.9	4433.51	4008.63	3774.12	3466.66	3779.02	4240.85	3960.95	3911.9	4372.22	3668.99	3571.93	4294.7	3856.9	3899.27	3823.84	3708.81	3972.45	4139.5	4002.29	3857.43	3777.04	4146.11	3681.42	3924.08	3876.1	3957.37	3923.65	4316.57
